,index,entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,rank,snapshot_time,x,y_final,label,resource,x_final,row,y,icon
227,263,57,queue,reneging,158.20670809264743,,,,,1.0,162,250,225.0,Reneging,,250.0,0.0,,🧍🏾‍♂️
228,263,57,queue,reneging,158.20670809264743,,,,,1.0,163,250,225.0,Reneging,,250.0,0.0,,🧍🏾‍♂️
229,267,61,queue,reneging,164.85115047702217,,,,,1.0,165,250,225.0,Reneging,,250.0,0.0,,👱🏾‍♂️
230,267,61,queue,reneging,164.85115047702217,,,,,1.0,166,250,225.0,Reneging,,250.0,0.0,,👱🏾‍♂️
231,267,61,queue,reneging,164.85115047702217,,,,,1.0,167,250,225.0,Reneging,,250.0,0.0,,👱🏾‍♂️
232,275,64,queue,reneging,166.3569778170222,,,,,2.0,167,250,225.0,Reneging,,230.0,0.0,,🤵🏿
233,276,63,queue,reneging,166.90157215249096,,,,,3.0,167,250,225.0,Reneging,,210.0,0.0,,👵🏼
234,267,61,queue,reneging,164.85115047702217,,,,,1.0,168,250,225.0,Reneging,,250.0,0.0,,👱🏾‍♂️
235,275,64,queue,reneging,166.3569778170222,,,,,2.0,168,250,225.0,Reneging,,230.0,0.0,,🤵🏿
236,276,63,queue,reneging,166.90157215249096,,,,,3.0,168,250,225.0,Reneging,,210.0,0.0,,👵🏼
237,267,61,queue,reneging,164.85115047702217,,,,,1.0,169,250,225.0,Reneging,,250.0,0.0,,👱🏾‍♂️
238,275,64,queue,reneging,166.3569778170222,,,,,2.0,169,250,225.0,Reneging,,230.0,0.0,,🤵🏿
239,276,63,queue,reneging,166.90157215249096,,,,,3.0,169,250,225.0,Reneging,,210.0,0.0,,👵🏼
240,281,60,queue,reneging,168.56120706822048,,,,,4.0,169,250,225.0,Reneging,,190.0,0.0,,👨🏿‍🔧
241,275,64,queue,reneging,166.3569778170222,,,,,1.0,170,250,225.0,Reneging,,250.0,0.0,,🤵🏿
242,276,63,queue,reneging,166.90157215249096,,,,,2.0,170,250,225.0,Reneging,,230.0,0.0,,👵🏼
243,281,60,queue,reneging,168.56120706822048,,,,,3.0,170,250,225.0,Reneging,,210.0,0.0,,👨🏿‍🔧
244,282,65,queue,reneging,169.38401757547433,,,,,4.0,170,250,225.0,Reneging,,190.0,0.0,,🤦🏾‍♀️
245,275,64,queue,reneging,166.3569778170222,,,,,1.0,171,250,225.0,Reneging,,250.0,0.0,,🤵🏿
246,276,63,queue,reneging,166.90157215249096,,,,,2.0,171,250,225.0,Reneging,,230.0,0.0,,👵🏼
247,281,60,queue,reneging,168.56120706822048,,,,,3.0,171,250,225.0,Reneging,,210.0,0.0,,👨🏿‍🔧
248,282,65,queue,reneging,169.38401757547433,,,,,4.0,171,250,225.0,Reneging,,190.0,0.0,,🤦🏾‍♀️
249,281,60,queue,reneging,168.56120706822048,,,,,1.0,172,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🔧
250,282,65,queue,reneging,169.38401757547433,,,,,2.0,172,250,225.0,Reneging,,230.0,0.0,,🤦🏾‍♀️
251,281,60,queue,reneging,168.56120706822048,,,,,1.0,173,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🔧
252,282,65,queue,reneging,169.38401757547433,,,,,2.0,173,250,225.0,Reneging,,230.0,0.0,,🤦🏾‍♀️
253,288,62,queue,reneging,172.47740130501447,,,,,3.0,173,250,225.0,Reneging,,210.0,0.0,,👨🏼‍🎓
254,282,65,queue,reneging,169.38401757547433,,,,,1.0,174,250,225.0,Reneging,,250.0,0.0,,🤦🏾‍♀️
255,288,62,queue,reneging,172.47740130501447,,,,,2.0,174,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🎓
256,288,62,queue,reneging,172.47740130501447,,,,,1.0,175,250,225.0,Reneging,,250.0,0.0,,👨🏼‍🎓
257,295,70,queue,reneging,174.92257862725234,,,,,2.0,175,250,225.0,Reneging,,230.0,0.0,,👩🏾‍🔬
258,288,62,queue,reneging,172.47740130501447,,,,,1.0,176,250,225.0,Reneging,,250.0,0.0,,👨🏼‍🎓
259,295,70,queue,reneging,174.92257862725234,,,,,2.0,176,250,225.0,Reneging,,230.0,0.0,,👩🏾‍🔬
260,296,68,queue,reneging,175.13822161628156,,,,,3.0,176,250,225.0,Reneging,,210.0,0.0,,👩🏻‍🎓
261,297,66,queue,reneging,175.28088906821384,,,,,4.0,176,250,225.0,Reneging,,190.0,0.0,,👳🏻
262,288,62,queue,reneging,172.47740130501447,,,,,1.0,177,250,225.0,Reneging,,250.0,0.0,,👨🏼‍🎓
263,295,70,queue,reneging,174.92257862725234,,,,,2.0,177,250,225.0,Reneging,,230.0,0.0,,👩🏾‍🔬
264,296,68,queue,reneging,175.13822161628156,,,,,3.0,177,250,225.0,Reneging,,210.0,0.0,,👩🏻‍🎓
265,297,66,queue,reneging,175.28088906821384,,,,,4.0,177,250,225.0,Reneging,,190.0,0.0,,👳🏻
266,295,70,queue,reneging,174.92257862725234,,,,,1.0,178,250,225.0,Reneging,,250.0,0.0,,👩🏾‍🔬
267,296,68,queue,reneging,175.13822161628156,,,,,2.0,178,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🎓
268,297,66,queue,reneging,175.28088906821384,,,,,3.0,178,250,225.0,Reneging,,210.0,0.0,,👳🏻
269,295,70,queue,reneging,174.92257862725234,,,,,1.0,179,250,225.0,Reneging,,250.0,0.0,,👩🏾‍🔬
270,296,68,queue,reneging,175.13822161628156,,,,,2.0,179,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🎓
271,297,66,queue,reneging,175.28088906821384,,,,,3.0,179,250,225.0,Reneging,,210.0,0.0,,👳🏻
272,305,67,queue,reneging,178.72599752339892,,,,,4.0,179,250,225.0,Reneging,,190.0,0.0,,🙋🏼‍♂️
273,296,68,queue,reneging,175.13822161628156,,,,,1.0,180,250,225.0,Reneging,,250.0,0.0,,👩🏻‍🎓
274,297,66,queue,reneging,175.28088906821384,,,,,2.0,180,250,225.0,Reneging,,230.0,0.0,,👳🏻
275,305,67,queue,reneging,178.72599752339892,,,,,3.0,180,250,225.0,Reneging,,210.0,0.0,,🙋🏼‍♂️
276,4,2,queue,wait_here,7.0085689674733604,,,,,1.0,8,150,100.0,Wait Here!,,150.0,0.0,,👨🏿‍🦯
277,6,3,queue,wait_here,7.2678811665684915,,,,,2.0,8,150,100.0,Wait Here!,,130.0,0.0,,👨🏻‍🦰
278,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,9,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
279,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,10,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
280,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,11,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
281,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,12,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
282,11,4,queue,wait_here,11.497763249341212,,,,,2.0,12,150,100.0,Wait Here!,,130.0,0.0,,🧑🏻
283,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,13,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
284,11,4,queue,wait_here,11.497763249341212,,,,,2.0,13,150,100.0,Wait Here!,,130.0,0.0,,🧑🏻
285,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,14,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
286,11,4,queue,wait_here,11.497763249341212,,,,,2.0,14,150,100.0,Wait Here!,,130.0,0.0,,🧑🏻
287,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,15,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
288,11,4,queue,wait_here,11.497763249341212,,,,,2.0,15,150,100.0,Wait Here!,,130.0,0.0,,🧑🏻
289,13,5,queue,wait_here,14.637445788970705,,,,,3.0,15,150,100.0,Wait Here!,,110.0,0.0,,👩🏿‍🦱
290,6,3,queue,wait_here,7.2678811665684915,,,,,1.0,16,150,100.0,Wait Here!,,150.0,0.0,,👨🏻‍🦰
291,11,4,queue,wait_here,11.497763249341212,,,,,2.0,16,150,100.0,Wait Here!,,130.0,0.0,,🧑🏻
292,13,5,queue,wait_here,14.637445788970705,,,,,3.0,16,150,100.0,Wait Here!,,110.0,0.0,,👩🏿‍🦱
293,11,4,queue,wait_here,11.497763249341212,,,,,1.0,17,150,100.0,Wait Here!,,150.0,0.0,,🧑🏻
294,13,5,queue,wait_here,14.637445788970705,,,,,2.0,17,150,100.0,Wait Here!,,130.0,0.0,,👩🏿‍🦱
295,11,4,queue,wait_here,11.497763249341212,,,,,1.0,18,150,100.0,Wait Here!,,150.0,0.0,,🧑🏻
296,13,5,queue,wait_here,14.637445788970705,,,,,2.0,18,150,100.0,Wait Here!,,130.0,0.0,,👩🏿‍🦱
297,18,6,queue,wait_here,17.904516673042583,,,,,3.0,18,150,100.0,Wait Here!,,110.0,0.0,,🤰
298,13,5,queue,wait_here,14.637445788970705,,,,,1.0,19,150,100.0,Wait Here!,,150.0,0.0,,👩🏿‍🦱
299,18,6,queue,wait_here,17.904516673042583,,,,,2.0,19,150,100.0,Wait Here!,,130.0,0.0,,🤰
300,13,5,queue,wait_here,14.637445788970705,,,,,1.0,20,150,100.0,Wait Here!,,150.0,0.0,,👩🏿‍🦱
301,18,6,queue,wait_here,17.904516673042583,,,,,2.0,20,150,100.0,Wait Here!,,130.0,0.0,,🤰
302,13,5,queue,wait_here,14.637445788970705,,,,,1.0,21,150,100.0,Wait Here!,,150.0,0.0,,👩🏿‍🦱
303,18,6,queue,wait_here,17.904516673042583,,,,,2.0,21,150,100.0,Wait Here!,,130.0,0.0,,🤰
304,13,5,queue,wait_here,14.637445788970705,,,,,1.0,22,150,100.0,Wait Here!,,150.0,0.0,,👩🏿‍🦱
305,18,6,queue,wait_here,17.904516673042583,,,,,2.0,22,150,100.0,Wait Here!,,130.0,0.0,,🤰
306,21,7,queue,wait_here,21.5992736610273,,,,,3.0,22,150,100.0,Wait Here!,,110.0,0.0,,👳🏽
307,23,8,queue,wait_here,21.874005463197875,,,,,4.0,22,150,100.0,Wait Here!,,90.0,0.0,,👩🏼‍🦳
308,13,5,queue,wait_here,14.637445788970705,,,,,1.0,23,150,100.0,Wait Here!,,150.0,0.0,,👩🏿‍🦱
309,18,6,queue,wait_here,17.904516673042583,,,,,2.0,23,150,100.0,Wait Here!,,130.0,0.0,,🤰
310,21,7,queue,wait_here,21.5992736610273,,,,,3.0,23,150,100.0,Wait Here!,,110.0,0.0,,👳🏽
311,23,8,queue,wait_here,21.874005463197875,,,,,4.0,23,150,100.0,Wait Here!,,90.0,0.0,,👩🏼‍🦳
312,18,6,queue,wait_here,17.904516673042583,,,,,1.0,24,150,100.0,Wait Here!,,150.0,0.0,,🤰
313,21,7,queue,wait_here,21.5992736610273,,,,,2.0,24,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
314,23,8,queue,wait_here,21.874005463197875,,,,,3.0,24,150,100.0,Wait Here!,,110.0,0.0,,👩🏼‍🦳
315,18,6,queue,wait_here,17.904516673042583,,,,,1.0,25,150,100.0,Wait Here!,,150.0,0.0,,🤰
316,21,7,queue,wait_here,21.5992736610273,,,,,2.0,25,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
317,23,8,queue,wait_here,21.874005463197875,,,,,3.0,25,150,100.0,Wait Here!,,110.0,0.0,,👩🏼‍🦳
318,29,9,queue,wait_here,24.57760328930835,,,,,4.0,25,150,100.0,Wait Here!,,90.0,0.0,,👨🏿‍🦳
319,18,6,queue,wait_here,17.904516673042583,,,,,1.0,26,150,100.0,Wait Here!,,150.0,0.0,,🤰
320,21,7,queue,wait_here,21.5992736610273,,,,,2.0,26,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
321,23,8,queue,wait_here,21.874005463197875,,,,,3.0,26,150,100.0,Wait Here!,,110.0,0.0,,👩🏼‍🦳
322,29,9,queue,wait_here,24.57760328930835,,,,,4.0,26,150,100.0,Wait Here!,,90.0,0.0,,👨🏿‍🦳
323,31,10,queue,wait_here,25.248332405945312,,,,,5.0,26,150,100.0,Wait Here!,,70.0,0.0,,👩🏼‍🦱
324,18,6,queue,wait_here,17.904516673042583,,,,,1.0,27,150,100.0,Wait Here!,,150.0,0.0,,🤰
325,21,7,queue,wait_here,21.5992736610273,,,,,2.0,27,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
326,23,8,queue,wait_here,21.874005463197875,,,,,3.0,27,150,100.0,Wait Here!,,110.0,0.0,,👩🏼‍🦳
327,29,9,queue,wait_here,24.57760328930835,,,,,4.0,27,150,100.0,Wait Here!,,90.0,0.0,,👨🏿‍🦳
328,31,10,queue,wait_here,25.248332405945312,,,,,5.0,27,150,100.0,Wait Here!,,70.0,0.0,,👩🏼‍🦱
329,18,6,queue,wait_here,17.904516673042583,,,,,1.0,28,150,100.0,Wait Here!,,150.0,0.0,,🤰
330,21,7,queue,wait_here,21.5992736610273,,,,,2.0,28,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
331,29,9,queue,wait_here,24.57760328930835,,,,,3.0,28,150,100.0,Wait Here!,,110.0,0.0,,👨🏿‍🦳
332,31,10,queue,wait_here,25.248332405945312,,,,,4.0,28,150,100.0,Wait Here!,,90.0,0.0,,👩🏼‍🦱
333,18,6,queue,wait_here,17.904516673042583,,,,,1.0,29,150,100.0,Wait Here!,,150.0,0.0,,🤰
334,21,7,queue,wait_here,21.5992736610273,,,,,2.0,29,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
335,29,9,queue,wait_here,24.57760328930835,,,,,3.0,29,150,100.0,Wait Here!,,110.0,0.0,,👨🏿‍🦳
336,31,10,queue,wait_here,25.248332405945312,,,,,4.0,29,150,100.0,Wait Here!,,90.0,0.0,,👩🏼‍🦱
337,34,11,queue,wait_here,28.92958999558809,,,,,5.0,29,150,100.0,Wait Here!,,70.0,0.0,,🧍🏽‍♀️
338,18,6,queue,wait_here,17.904516673042583,,,,,1.0,30,150,100.0,Wait Here!,,150.0,0.0,,🤰
339,21,7,queue,wait_here,21.5992736610273,,,,,2.0,30,150,100.0,Wait Here!,,130.0,0.0,,👳🏽
340,29,9,queue,wait_here,24.57760328930835,,,,,3.0,30,150,100.0,Wait Here!,,110.0,0.0,,👨🏿‍🦳
341,31,10,queue,wait_here,25.248332405945312,,,,,4.0,30,150,100.0,Wait Here!,,90.0,0.0,,👩🏼‍🦱
342,34,11,queue,wait_here,28.92958999558809,,,,,5.0,30,150,100.0,Wait Here!,,70.0,0.0,,🧍🏽‍♀️
343,29,9,queue,wait_here,24.57760328930835,,,,,1.0,31,150,100.0,Wait Here!,,150.0,0.0,,👨🏿‍🦳
344,31,10,queue,wait_here,25.248332405945312,,,,,2.0,31,150,100.0,Wait Here!,,130.0,0.0,,👩🏼‍🦱
345,34,11,queue,wait_here,28.92958999558809,,,,,3.0,31,150,100.0,Wait Here!,,110.0,0.0,,🧍🏽‍♀️
346,37,12,queue,wait_here,30.180850114523537,,,,,4.0,31,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🔬
347,42,13,queue,wait_here,30.412081555690502,,,,,5.0,31,150,100.0,Wait Here!,,70.0,0.0,,👩🏻‍🦰
348,29,9,queue,wait_here,24.57760328930835,,,,,1.0,32,150,100.0,Wait Here!,,150.0,0.0,,👨🏿‍🦳
349,31,10,queue,wait_here,25.248332405945312,,,,,2.0,32,150,100.0,Wait Here!,,130.0,0.0,,👩🏼‍🦱
350,34,11,queue,wait_here,28.92958999558809,,,,,3.0,32,150,100.0,Wait Here!,,110.0,0.0,,🧍🏽‍♀️
351,37,12,queue,wait_here,30.180850114523537,,,,,4.0,32,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🔬
352,42,13,queue,wait_here,30.412081555690502,,,,,5.0,32,150,100.0,Wait Here!,,70.0,0.0,,👩🏻‍🦰
353,44,14,queue,wait_here,31.578122264169966,,,,,6.0,32,150,130.0,Wait Here!,,150.0,1.0,,🧕🏿
354,29,9,queue,wait_here,24.57760328930835,,,,,1.0,33,150,100.0,Wait Here!,,150.0,0.0,,👨🏿‍🦳
355,31,10,queue,wait_here,25.248332405945312,,,,,2.0,33,150,100.0,Wait Here!,,130.0,0.0,,👩🏼‍🦱
356,34,11,queue,wait_here,28.92958999558809,,,,,3.0,33,150,100.0,Wait Here!,,110.0,0.0,,🧍🏽‍♀️
357,37,12,queue,wait_here,30.180850114523537,,,,,4.0,33,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🔬
358,42,13,queue,wait_here,30.412081555690502,,,,,5.0,33,150,100.0,Wait Here!,,70.0,0.0,,👩🏻‍🦰
359,44,14,queue,wait_here,31.578122264169966,,,,,6.0,33,150,130.0,Wait Here!,,150.0,1.0,,🧕🏿
360,29,9,queue,wait_here,24.57760328930835,,,,,1.0,34,150,100.0,Wait Here!,,150.0,0.0,,👨🏿‍🦳
361,31,10,queue,wait_here,25.248332405945312,,,,,2.0,34,150,100.0,Wait Here!,,130.0,0.0,,👩🏼‍🦱
362,34,11,queue,wait_here,28.92958999558809,,,,,3.0,34,150,100.0,Wait Here!,,110.0,0.0,,🧍🏽‍♀️
363,37,12,queue,wait_here,30.180850114523537,,,,,4.0,34,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🔬
364,42,13,queue,wait_here,30.412081555690502,,,,,5.0,34,150,100.0,Wait Here!,,70.0,0.0,,👩🏻‍🦰
365,44,14,queue,wait_here,31.578122264169966,,,,,6.0,34,150,130.0,Wait Here!,,150.0,1.0,,🧕🏿
366,49,15,queue,wait_here,33.70359414641834,,,,,7.0,34,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦽
367,29,9,queue,wait_here,24.57760328930835,,,,,1.0,35,150,100.0,Wait Here!,,150.0,0.0,,👨🏿‍🦳
368,31,10,queue,wait_here,25.248332405945312,,,,,2.0,35,150,100.0,Wait Here!,,130.0,0.0,,👩🏼‍🦱
369,34,11,queue,wait_here,28.92958999558809,,,,,3.0,35,150,100.0,Wait Here!,,110.0,0.0,,🧍🏽‍♀️
370,37,12,queue,wait_here,30.180850114523537,,,,,4.0,35,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🔬
371,42,13,queue,wait_here,30.412081555690502,,,,,5.0,35,150,100.0,Wait Here!,,70.0,0.0,,👩🏻‍🦰
372,44,14,queue,wait_here,31.578122264169966,,,,,6.0,35,150,130.0,Wait Here!,,150.0,1.0,,🧕🏿
373,49,15,queue,wait_here,33.70359414641834,,,,,7.0,35,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦽
374,31,10,queue,wait_here,25.248332405945312,,,,,1.0,36,150,100.0,Wait Here!,,150.0,0.0,,👩🏼‍🦱
375,34,11,queue,wait_here,28.92958999558809,,,,,2.0,36,150,100.0,Wait Here!,,130.0,0.0,,🧍🏽‍♀️
376,37,12,queue,wait_here,30.180850114523537,,,,,3.0,36,150,100.0,Wait Here!,,110.0,0.0,,👨🏼‍🔬
377,42,13,queue,wait_here,30.412081555690502,,,,,4.0,36,150,100.0,Wait Here!,,90.0,0.0,,👩🏻‍🦰
378,44,14,queue,wait_here,31.578122264169966,,,,,5.0,36,150,100.0,Wait Here!,,70.0,0.0,,🧕🏿
379,49,15,queue,wait_here,33.70359414641834,,,,,6.0,36,150,130.0,Wait Here!,,150.0,1.0,,👨🏼‍🦽
380,53,16,queue,wait_here,35.08685915519075,,,,,7.0,36,150,130.0,Wait Here!,,130.0,1.0,,👴🏾
381,31,10,queue,wait_here,25.248332405945312,,,,,1.0,37,150,100.0,Wait Here!,,150.0,0.0,,👩🏼‍🦱
382,34,11,queue,wait_here,28.92958999558809,,,,,2.0,37,150,100.0,Wait Here!,,130.0,0.0,,🧍🏽‍♀️
383,37,12,queue,wait_here,30.180850114523537,,,,,3.0,37,150,100.0,Wait Here!,,110.0,0.0,,👨🏼‍🔬
384,42,13,queue,wait_here,30.412081555690502,,,,,4.0,37,150,100.0,Wait Here!,,90.0,0.0,,👩🏻‍🦰
385,44,14,queue,wait_here,31.578122264169966,,,,,5.0,37,150,100.0,Wait Here!,,70.0,0.0,,🧕🏿
386,49,15,queue,wait_here,33.70359414641834,,,,,6.0,37,150,130.0,Wait Here!,,150.0,1.0,,👨🏼‍🦽
387,53,16,queue,wait_here,35.08685915519075,,,,,7.0,37,150,130.0,Wait Here!,,130.0,1.0,,👴🏾
388,55,17,queue,wait_here,36.052592817909684,,,,,8.0,37,150,130.0,Wait Here!,,110.0,1.0,,👨🏼‍🦱
389,57,18,queue,wait_here,36.94343444469608,,,,,9.0,37,150,130.0,Wait Here!,,90.0,1.0,,👷🏾
390,34,11,queue,wait_here,28.92958999558809,,,,,1.0,38,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
391,37,12,queue,wait_here,30.180850114523537,,,,,2.0,38,150,100.0,Wait Here!,,130.0,0.0,,👨🏼‍🔬
392,42,13,queue,wait_here,30.412081555690502,,,,,3.0,38,150,100.0,Wait Here!,,110.0,0.0,,👩🏻‍🦰
393,44,14,queue,wait_here,31.578122264169966,,,,,4.0,38,150,100.0,Wait Here!,,90.0,0.0,,🧕🏿
394,49,15,queue,wait_here,33.70359414641834,,,,,5.0,38,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦽
395,53,16,queue,wait_here,35.08685915519075,,,,,6.0,38,150,130.0,Wait Here!,,150.0,1.0,,👴🏾
396,55,17,queue,wait_here,36.052592817909684,,,,,7.0,38,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦱
397,57,18,queue,wait_here,36.94343444469608,,,,,8.0,38,150,130.0,Wait Here!,,110.0,1.0,,👷🏾
398,34,11,queue,wait_here,28.92958999558809,,,,,1.0,39,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
399,37,12,queue,wait_here,30.180850114523537,,,,,2.0,39,150,100.0,Wait Here!,,130.0,0.0,,👨🏼‍🔬
400,42,13,queue,wait_here,30.412081555690502,,,,,3.0,39,150,100.0,Wait Here!,,110.0,0.0,,👩🏻‍🦰
401,44,14,queue,wait_here,31.578122264169966,,,,,4.0,39,150,100.0,Wait Here!,,90.0,0.0,,🧕🏿
402,49,15,queue,wait_here,33.70359414641834,,,,,5.0,39,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦽
403,53,16,queue,wait_here,35.08685915519075,,,,,6.0,39,150,130.0,Wait Here!,,150.0,1.0,,👴🏾
404,55,17,queue,wait_here,36.052592817909684,,,,,7.0,39,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦱
405,57,18,queue,wait_here,36.94343444469608,,,,,8.0,39,150,130.0,Wait Here!,,110.0,1.0,,👷🏾
406,34,11,queue,wait_here,28.92958999558809,,,,,1.0,40,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
407,37,12,queue,wait_here,30.180850114523537,,,,,2.0,40,150,100.0,Wait Here!,,130.0,0.0,,👨🏼‍🔬
408,42,13,queue,wait_here,30.412081555690502,,,,,3.0,40,150,100.0,Wait Here!,,110.0,0.0,,👩🏻‍🦰
409,44,14,queue,wait_here,31.578122264169966,,,,,4.0,40,150,100.0,Wait Here!,,90.0,0.0,,🧕🏿
410,49,15,queue,wait_here,33.70359414641834,,,,,5.0,40,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦽
411,53,16,queue,wait_here,35.08685915519075,,,,,6.0,40,150,130.0,Wait Here!,,150.0,1.0,,👴🏾
412,55,17,queue,wait_here,36.052592817909684,,,,,7.0,40,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦱
413,57,18,queue,wait_here,36.94343444469608,,,,,8.0,40,150,130.0,Wait Here!,,110.0,1.0,,👷🏾
414,34,11,queue,wait_here,28.92958999558809,,,,,1.0,41,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
415,37,12,queue,wait_here,30.180850114523537,,,,,2.0,41,150,100.0,Wait Here!,,130.0,0.0,,👨🏼‍🔬
416,42,13,queue,wait_here,30.412081555690502,,,,,3.0,41,150,100.0,Wait Here!,,110.0,0.0,,👩🏻‍🦰
417,44,14,queue,wait_here,31.578122264169966,,,,,4.0,41,150,100.0,Wait Here!,,90.0,0.0,,🧕🏿
418,49,15,queue,wait_here,33.70359414641834,,,,,5.0,41,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦽
419,53,16,queue,wait_here,35.08685915519075,,,,,6.0,41,150,130.0,Wait Here!,,150.0,1.0,,👴🏾
420,55,17,queue,wait_here,36.052592817909684,,,,,7.0,41,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦱
421,57,18,queue,wait_here,36.94343444469608,,,,,8.0,41,150,130.0,Wait Here!,,110.0,1.0,,👷🏾
422,34,11,queue,wait_here,28.92958999558809,,,,,1.0,42,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
423,37,12,queue,wait_here,30.180850114523537,,,,,2.0,42,150,100.0,Wait Here!,,130.0,0.0,,👨🏼‍🔬
424,42,13,queue,wait_here,30.412081555690502,,,,,3.0,42,150,100.0,Wait Here!,,110.0,0.0,,👩🏻‍🦰
425,44,14,queue,wait_here,31.578122264169966,,,,,4.0,42,150,100.0,Wait Here!,,90.0,0.0,,🧕🏿
426,49,15,queue,wait_here,33.70359414641834,,,,,5.0,42,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦽
427,53,16,queue,wait_here,35.08685915519075,,,,,6.0,42,150,130.0,Wait Here!,,150.0,1.0,,👴🏾
428,55,17,queue,wait_here,36.052592817909684,,,,,7.0,42,150,130.0,Wait Here!,,130.0,1.0,,👨🏼‍🦱
429,57,18,queue,wait_here,36.94343444469608,,,,,8.0,42,150,130.0,Wait Here!,,110.0,1.0,,👷🏾
430,62,19,queue,wait_here,41.1160264034338,,,,,9.0,42,150,130.0,Wait Here!,,90.0,1.0,,👧🏿
431,34,11,queue,wait_here,28.92958999558809,,,,,1.0,43,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
432,42,13,queue,wait_here,30.412081555690502,,,,,2.0,43,150,100.0,Wait Here!,,130.0,0.0,,👩🏻‍🦰
433,44,14,queue,wait_here,31.578122264169966,,,,,3.0,43,150,100.0,Wait Here!,,110.0,0.0,,🧕🏿
434,49,15,queue,wait_here,33.70359414641834,,,,,4.0,43,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🦽
435,55,17,queue,wait_here,36.052592817909684,,,,,5.0,43,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦱
436,57,18,queue,wait_here,36.94343444469608,,,,,6.0,43,150,130.0,Wait Here!,,150.0,1.0,,👷🏾
437,62,19,queue,wait_here,41.1160264034338,,,,,7.0,43,150,130.0,Wait Here!,,130.0,1.0,,👧🏿
438,34,11,queue,wait_here,28.92958999558809,,,,,1.0,44,150,100.0,Wait Here!,,150.0,0.0,,🧍🏽‍♀️
439,42,13,queue,wait_here,30.412081555690502,,,,,2.0,44,150,100.0,Wait Here!,,130.0,0.0,,👩🏻‍🦰
440,44,14,queue,wait_here,31.578122264169966,,,,,3.0,44,150,100.0,Wait Here!,,110.0,0.0,,🧕🏿
441,49,15,queue,wait_here,33.70359414641834,,,,,4.0,44,150,100.0,Wait Here!,,90.0,0.0,,👨🏼‍🦽
442,55,17,queue,wait_here,36.052592817909684,,,,,5.0,44,150,100.0,Wait Here!,,70.0,0.0,,👨🏼‍🦱
443,57,18,queue,wait_here,36.94343444469608,,,,,6.0,44,150,130.0,Wait Here!,,150.0,1.0,,👷🏾
444,62,19,queue,wait_here,41.1160264034338,,,,,7.0,44,150,130.0,Wait Here!,,130.0,1.0,,👧🏿
